0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.3994685709476471,0.5786669254302979,2.0103225040202233e-07,0.41458576917648315,0.5625079870223999,-0.011056779883801937,0.42227768898010254,0.5322815179824829,-0.01714203879237175,0.42525923252105713,0.5045379996299744,-0.02178066410124302,0.425855427980423,0.4826294183731079,-0.026501314714550972,0.41128042340278625,0.4949972927570343,-0.015139182098209858,0.4144529104232788,0.4518851041793823,-0.023869121447205544,0.41675546765327454,0.4248293936252594,-0.02975546568632126,0.4185907244682312,0.40427297353744507,-0.033222172409296036,0.4017684757709503,0.4938803017139435,-0.013547669164836407,0.4038909375667572,0.44845837354660034,-0.02121405489742756,0.4047596752643585,0.41858962178230286,-0.026559501886367798,0.4056892693042755,0.395210862159729,-0.03004388138651848,0.39345407485961914,0.4998500347137451,-0.012799115851521492,0.39424413442611694,0.4580596685409546,-0.019546501338481903,0.39518484473228455,0.4305975139141083,-0.023823335766792297,0.3968004584312439,0.40840426087379456,-0.026500212028622627,0.3857177793979645,0.5121373534202576,-0.012816149741411209,0.3838868737220764,0.4835856556892395,-0.018733415752649307,0.3826754689216614,0.46247825026512146,-0.021669065579771996,0.38206377625465393,0.4449968934059143,-0.023392880335450172
0.4024313986301422,0.5912057161331177,1.3665831488651747e-07,0.3946397006511688,0.562362551689148,-0.0033861633855849504,0.3902542293071747,0.520752489566803,-0.007193475030362606,0.39046189188957214,0.4875015616416931,-0.010400134138762951,0.38862842321395874,0.45940062403678894,-0.014298645779490471,0.39590731263160706,0.5037374496459961,-0.017151352018117905,0.39841195940971375,0.4589703679084778,-0.02779413014650345,0.3992682695388794,0.42768430709838867,-0.034165315330028534,0.39984819293022156,0.4033887982368469,-0.03852936252951622,0.4012172222137451,0.5088211297988892,-0.02133772149682045,0.40378567576408386,0.4579751491546631,-0.03283774480223656,0.4047148525714874,0.42082464694976807,-0.0395500622689724,0.4058712422847748,0.39153921604156494,-0.04380335286259651,0.40680184960365295,0.5233982801437378,-0.025272047147154808,0.4116242825984955,0.4710867702960968,-0.0363549180328846,0.41422566771507263,0.4372149109840393,-0.04255712404847145,0.4166922867298126,0.40824422240257263,-0.04645153135061264,0.41233277320861816,0.5451093316078186,-0.028831737115979195,0.41863831877708435,0.5199006199836731,-0.040777016431093216,0.42166000604629517,0.49561232328414917,-0.04674537479877472,0.42421701550483704,0.47144341468811035,-0.05018859729170799
0.4058380126953125,0.5961700677871704,1.7448223843530286e-07,0.41689905524253845,0.5697232484817505,-0.002331577707082033,0.42222297191619873,0.531096339225769,-0.00547023443505168,0.4245036244392395,0.5011902451515198,-0.008566291071474552,0.4243418574333191,0.4772827923297882,-0.012339401058852673,0.4117067754268646,0.5077259540557861,-0.011803374625742435,0.41251853108406067,0.4590279459953308,-0.020699627697467804,0.4143945276737213,0.42674964666366577,-0.026382647454738617,0.4166252315044403,0.40236884355545044,-0.029773950576782227,0.4030049741268158,0.5081879496574402,-0.014945811592042446,0.4036549925804138,0.45678991079330444,-0.023465320467948914,0.40488389134407043,0.4200747609138489,-0.02915029413998127,0.4068658649921417,0.3917008936405182,-0.032801102846860886,0.3953239619731903,0.5155170559883118,-0.01783263124525547,0.39517298340797424,0.46728748083114624,-0.024936368688941002,0.39725252985954285,0.43410319089889526,-0.028633195906877518,0.4001961946487427,0.40790802240371704,-0.030977990478277206,0.3884151577949524,0.5294165015220642,-0.02057364583015442,0.38591304421424866,0.49715009331703186,-0.02742285653948784,0.3858461380004883,0.4713641107082367,-0.029975535348057747,0.3865981698036194,0.4491299092769623,-0.031207580119371414
0.40652579069137573,0.5964227318763733,1.792396773225846e-07,0.41998517513275146,0.5721722841262817,-0.0054494221694767475,0.42546147108078003,0.5331470966339111,-0.009095930494368076,0.426193505525589,0.5021945238113403,-0.012095780111849308,0.4257557988166809,0.4792383015155792,-0.015415053814649582,0.4133608341217041,0.5048773288726807,-0.012567924335598946,0.4136959910392761,0.45590516924858093,-0.020594805479049683,0.41497522592544556,0.4247280955314636,-0.025636153295636177,0.4165209233760834,0.40159136056900024,-0.028605708852410316,0.4033859670162201,0.5039054751396179,-0.013662563636898994,0.40403103828430176,0.4524470865726471,-0.020962540060281754,0.4046509265899658,0.41738563776016235,-0.025554876774549484,0.40588465332984924,0.39091455936431885,-0.02844751812517643,0.39424556493759155,0.509939968585968,-0.014922278001904488,0.394781231880188,0.46199312806129456,-0.021056097000837326,0.3963562250137329,0.4300028681755066,-0.024614674970507622,0.39864784479141235,0.40505659580230713,-0.026961514726281166,0.3856676518917084,0.5228025317192078,-0.016381368041038513,0.38294410705566406,0.4906370937824249,-0.02235051989555359,0.3819112777709961,0.46507853269577026,-0.024965625256299973,0.3817715346813202,0.4438183009624481,-0.026362579315900803
0.40490907430648804,0.6089056730270386,1.424483997425341e-07,0.41047143936157227,0.5810794234275818,0.0014541397104039788,0.4117213189601898,0.5404560565948486,-0.0002946614404208958,0.4141668975353241,0.5101664662361145,-0.0025471802800893784,0.4150901436805725,0.48699408769607544,-0.005697336979210377,0.40288791060447693,0.5154318809509277,-0.01086315605789423,0.4050634801387787,0.4635157883167267,-0.019088150933384895,0.40673860907554626,0.43025022745132446,-0.023893067613244057,0.4080873727798462,0.40523698925971985,-0.026922395452857018,0.39958706498146057,0.5169364809989929,-0.015986347571015358,0.4022347331047058,0.46020007133483887,-0.024195751175284386,0.4035983979701996,0.42184218764305115,-0.029203498736023903,0.4052508473396301,0.39259153604507446,-0.03244584798812866,0.3979130983352661,0.5258895754814148,-0.020451273769140244,0.40018430352211,0.4716903567314148,-0.027441363781690598,0.40156832337379456,0.43607428669929504,-0.031403686851263046,0.4033612608909607,0.40788570046424866,-0.03417384997010231,0.39727649092674255,0.5416934490203857,-0.02435271255671978,0.3996433615684509,0.5080808401107788,-0.03165076673030853,0.40141165256500244,0.4817362427711487,-0.03474123403429985,0.4034937620162964,0.4584711194038391,-0.03650304302573204
0.40720805525779724,0.6034001111984253,1.9149011620811507e-07,0.4219503104686737,0.5778597593307495,-0.007656279485672712,0.4265117645263672,0.5384884476661682,-0.012487305328249931,0.4263615906238556,0.5065705180168152,-0.01635744422674179,0.4272938668727875,0.4813746213912964,-0.02041678875684738,0.4144735336303711,0.5077648162841797,-0.014691189862787724,0.41450315713882446,0.45749610662460327,-0.02354518324136734,0.4158271849155426,0.4265846312046051,-0.02918083406984806,0.417276531457901,0.4026823341846466,-0.03258123993873596,0.40436825156211853,0.5066513419151306,-0.01493075117468834,0.4051090180873871,0.4534001052379608,-0.02338220365345478,0.4054086208343506,0.418118953704834,-0.028810769319534302,0.4061564803123474,0.39060327410697937,-0.032387711107730865,0.39484041929244995,0.5125385522842407,-0.015497468411922455,0.3957765996456146,0.46439093351364136,-0.022464942187070847,0.3971331715583801,0.43154698610305786,-0.02636248804628849,0.39930200576782227,0.405519962310791,-0.02896306663751602,0.38522955775260925,0.5250259637832642,-0.0164535753428936,0.3828495144844055,0.4911883473396301,-0.022472068667411804,0.3825593888759613,0.4653048813343048,-0.025057721883058548,0.38295626640319824,0.4437451958656311,-0.02661668136715889
0.4074184000492096,0.607809841632843,1.8222398523448646e-07,0.42126965522766113,0.5822513699531555,-0.007977723143994808,0.42574724555015564,0.5404112339019775,-0.012394790537655354,0.42622920870780945,0.506424069404602,-0.015737945213913918,0.42775392532348633,0.4801666736602783,-0.018975455313920975,0.41293206810951233,0.5107667446136475,-0.012335572391748428,0.4143937826156616,0.45895442366600037,-0.019999023526906967,0.41579461097717285,0.4270506799221039,-0.024843070656061172,0.41691604256629944,0.4036022126674652,-0.02765953168272972,0.4029262661933899,0.5098329186439514,-0.012064727954566479,0.404172420501709,0.4546632468700409,-0.01873728632926941,0.40453001856803894,0.41876038908958435,-0.02302413061261177,0.4052692949771881,0.3915855586528778,-0.025687430053949356,0.3935990631580353,0.5153937935829163,-0.012333011254668236,0.39487940073013306,0.4634127616882324,-0.017672201618552208,0.3964412808418274,0.4306431710720062,-0.020591016858816147,0.3987177312374115,0.4051288664340973,-0.02254762314260006,0.3844755291938782,0.5275863409042358,-0.013134254142642021,0.38259947299957275,0.4931212067604065,-0.017859848216176033,0.3820841610431671,0.4672888219356537,-0.019703803583979607,0.3823280334472656,0.4462953805923462,-0.020613647997379303
0.4131621718406677,0.6074494123458862,1.8197277995568584e-07,0.4256698489189148,0.5784386992454529,-0.00694753834977746,0.4277211129665375,0.5383572578430176,-0.01118659507483244,0.4265328049659729,0.5060607194900513,-0.01446528173983097,0.42681682109832764,0.4808259606361389,-0.017717860639095306,0.4130798578262329,0.5075220465660095,-0.012251033447682858,0.4124843180179596,0.45729660987854004,-0.02030584029853344,0.4133286476135254,0.4265504479408264,-0.02557687647640705,0.4142191708087921,0.4032250940799713,-0.02865099161863327,0.40361496806144714,0.5072816014289856,-0.012560876086354256,0.4038928151130676,0.4527580738067627,-0.019661149010062218,0.40439242124557495,0.41685962677001953,-0.02422277070581913,0.40544456243515015,0.3892015218734741,-0.027111105620861053,0.3946329951286316,0.5140465497970581,-0.013296839781105518,0.39566609263420105,0.4629773795604706,-0.019160035997629166,0.39784908294677734,0.4293404817581177,-0.022474007681012154,0.40095874667167664,0.4021710455417633,-0.02474573440849781,0.3857385516166687,0.5279720425605774,-0.01443026214838028,0.3834671080112457,0.4948154091835022,-0.01958749070763588,0.3832058608531952,0.4693300426006317,-0.021571647375822067,0.38374340534210205,0.44805896282196045,-0.02264564298093319
0.4100278913974762,0.6111732125282288,1.8271209967224422e-07,0.4240368604660034,0.5840758681297302,-0.007806848268955946,0.4270526170730591,0.5411021113395691,-0.011275535449385643,0.4270058572292328,0.5070140361785889,-0.013690081425011158,0.42844510078430176,0.48008161783218384,-0.015897974371910095,0.41397717595100403,0.5064645409584045,-0.009171930141746998,0.4152175486087799,0.4557637870311737,-0.01532689854502678,0.41693297028541565,0.4259045124053955,-0.01974637247622013,0.41829320788383484,0.4036407172679901,-0.022400960326194763,0.4039083421230316,0.5068874955177307,-0.00825236365199089,0.4046986997127533,0.45300084352493286,-0.013411522842943668,0.4052138030529022,0.419757604598999,-0.017877187579870224,0.4056740999221802,0.39321261644363403,-0.020948370918631554,0.3946291208267212,0.513749897480011,-0.007984553463757038,0.395300954580307,0.46404996514320374,-0.011896224692463875,0.39639583230018616,0.4327363669872284,-0.01497404184192419,0.39812299609184265,0.4079734683036804,-0.017281314358115196,0.38567623496055603,0.5273504257202148,-0.008317474275827408,0.38290709257125854,0.49300768971443176,-0.011400708928704262,0.3820413649082184,0.467745304107666,-0.012899551540613174,0.3817828595638275,0.44693776965141296,-0.013894313015043736
0.412434458732605,0.6097741723060608,1.723799982755736e-07,0.42543289065361023,0.5795958042144775,-0.004892135038971901,0.42779672145843506,0.5385432243347168,-0.007917107082903385,0.42716747522354126,0.5060425996780396,-0.01054084300994873,0.4273594617843628,0.4798009395599365,-0.013148875907063484,0.4150756597518921,0.5035703182220459,-0.007460623048245907,0.41595515608787537,0.45428138971328735,-0.013905291445553303,0.41778114438056946,0.4248940646648407,-0.01852486841380596,0.41934749484062195,0.40231916308403015,-0.02131785824894905,0.40520361065864563,0.504123866558075,-0.008395794779062271,0.4052996337413788,0.4509531259536743,-0.013553792610764503,0.4057368338108063,0.41776368021965027,-0.01760859787464142,0.40665528178215027,0.39137598872184753,-0.020424066111445427,0.39552974700927734,0.5117260813713074,-0.009805010631680489,0.39573538303375244,0.4611712694168091,-0.014108802191913128,0.39696821570396423,0.42951416969299316,-0.017165405675768852,0.3990928530693054,0.4043862223625183,-0.01944710873067379,0.3863186836242676,0.526488721370697,-0.011519880034029484,0.3830258250236511,0.493633896112442,-0.015367407351732254,0.3817325532436371,0.46955400705337524,-0.01700647361576557,0.38100823760032654,0.44964712858200073,-0.017962688580155373
